"","gutenberg_id","text"
"2839",16,"chatted with them on Marooners' Rock by the hour, and sat on their tails"
"2840",16,"when they got cheeky. He gave Wendy one of their combs."
"2841",16,""
"2842",16,"The most haunting time at which to see them is at the turn of the moon,"
"2843",16,"when they utter strange wailing cries; but the lagoon is dangerous for"
"2844",16,"mortals then, and until the evening of which we have now to tell, Wendy"
"2845",16,"had never seen the lagoon by moonlight, less from fear, for of course"
"2846",16,"Peter would have accompanied her, than because she had strict rules"
"2847",16,"about every one being in bed by seven. She was often at the lagoon,"
"2848",16,"however, on sunny days after rain, when the mermaids come up in"
"2849",16,"extraordinary numbers to play with their bubbles. The bubbles of many"
"2850",16,"colours made in rainbow water they treat as balls, hitting them gaily"
"2851",16,"from one to another with their tails, and trying to keep them in the"
"2852",16,"rainbow till they burst. The goals are at each end of the rainbow, and"
"2853",16,"the keepers only are allowed to use their hands. Sometimes a dozen of"
"2854",16,"these games will be going on in the lagoon at a time, and it is quite a"
"2855",16,"pretty sight."
"2856",16,""
"2857",16,"But the moment the children tried to join in they had to play by"
"2858",16,"themselves, for the mermaids immediately disappeared. Nevertheless we"
"2859",16,"have proof that they secretly watched the interlopers, and were not"
"2860",16,"above taking an idea from them; for John introduced a new way of hitting"
"2861",16,"the bubble, with the head instead of the hand, and the mermaids adopted"
"2862",16,"it. This is the one mark that John has left on the Neverland."
"2863",16,""
"2864",16,"It must also have been rather pretty to see the children resting on a"
"2865",16,"rock for half an hour after their mid-day meal. Wendy insisted on"
"2866",16,"their doing this, and it had to be a real rest even though the meal was"
"2867",16,"make-believe. So they lay there in the sun, and their bodies glistened"
"2868",16,"in it, while she sat beside them and looked important."
"2869",16,""
"2870",16,"It was one such day, and they were all on Marooners' Rock. The rock was"
"2871",16,"not much larger than their great bed, but of course they all knew how"
"2872",16,"not to take up much room, and they were dozing, or at least lying with"
"2873",16,"their eyes shut, and pinching occasionally when they thought Wendy was"
"2874",16,"not looking. She was very busy, stitching."
"2875",16,""
"2876",16,"While she stitched a change came to the lagoon. Little shivers ran over"
"2877",16,"it, and the sun went away and shadows stole across the water, turning"
"2878",16,"it cold. Wendy could no longer see to thread her needle, and when she"
"2879",16,"looked up, the lagoon that had always hitherto been such a laughing"
"2880",16,"place seemed formidable and unfriendly."
"2881",16,""
"2882",16,"It was not, she knew, that night had come, but something as dark as"
"2883",16,"night had come. No, worse than that. It had not come, but it had sent"
"2884",16,"that shiver through the sea to say that it was coming. What was it?"
"2885",16,""
"2886",16,"There crowded upon her all the stories she had been told of Marooners'"
"2887",16,"Rock, so called because evil captains put sailors on it and leave"
"2888",16,"them there to drown. They drown when the tide rises, for then it is"
"2889",16,"submerged."
"2890",16,""
"2891",16,"Of course she should have roused the children at once; not merely"
"2892",16,"because of the unknown that was stalking toward them, but because it was"
"2893",16,"no longer good for them to sleep on a rock grown chilly. But she was"
"2894",16,"a young mother and she did not know this; she thought you simply must"
"2895",16,"stick to your rule about half an hour after the mid-day meal. So, though"
"2896",16,"fear was upon her, and she longed to hear male voices, she would not"
"2897",16,"waken them. Even when she heard the sound of muffled oars, though her"
"2898",16,"heart was in her mouth, she did not waken them. She stood over them to"
"2899",16,"let them have their sleep out. Was it not brave of Wendy?"
"2900",16,""
"2901",16,"It was well for those boys then that there was one among them who could"
"2902",16,"sniff danger even in his sleep. Peter sprang erect, as wide awake at"
"2903",16,"once as a dog, and with one warning cry he roused the others."
"2904",16,""
"2905",16,"He stood motionless, one hand to his ear."
"2906",16,""
"2907",16,"""Pirates!"" he cried. The others came closer to him. A strange smile was"
"2908",16,"playing about his face, and Wendy saw it and shuddered. While that smile"
"2909",16,"was on his face no one dared address him; all they could do was to stand"
"2910",16,"ready to obey. The order came sharp and incisive."
"2911",16,""
"2912",16,"""Dive!"""
"2913",16,""
"2914",16,"There was a gleam of legs, and instantly the lagoon seemed deserted."
"2915",16,"Marooners' Rock stood alone in the forbidding waters as if it were"
"2916",16,"itself marooned."
"2917",16,""
"2918",16,"The boat drew nearer. It was the pirate dinghy, with three figures in"
"2919",16,"her, Smee and Starkey, and the third a captive, no other than Tiger"
"2920",16,"Lily. Her hands and ankles were tied, and she knew what was to be her"
"2921",16,"fate. She was to be left on the rock to perish, an end to one of her"
"2922",16,"race more terrible than death by fire or torture, for is it not written"
"2923",16,"in the book of the tribe that there is no path through water to the"
"2924",16,"happy hunting-ground? Yet her face was impassive; she was the daughter"
"2925",16,"of a chief, she must die as a chief's daughter, it is enough."
"2926",16,""
"2927",16,"They had caught her boarding the pirate ship with a knife in her mouth."
"2928",16,"No watch was kept on the ship, it being Hook's boast that the wind of"
"2929",16,"his name guarded the ship for a mile around. Now her fate would help to"
"2930",16,"guard it also. One more wail would go the round in that wind by night."
"2931",16,""
"2932",16,"In the gloom that they brought with them the two pirates did not see the"
"2933",16,"rock till they crashed into it."
"2934",16,""
"2935",16,"""Luff, you lubber,"" cried an Irish voice that was Smee's; ""here's the"
"2936",16,"rock. Now, then, what we have to do is to hoist the redskin on to it and"
"2937",16,"leave her here to drown."""
"2938",16,""
"2939",16,"It was the work of one brutal moment to land the beautiful girl on the"
"2940",16,"rock; she was too proud to offer a vain resistance."
"2941",16,""
"2942",16,"Quite near the rock, but out of sight, two heads were bobbing up and"
"2943",16,"down, Peter's and Wendy's. Wendy was crying, for it was the first"
"2944",16,"tragedy she had seen. Peter had seen many tragedies, but he had"
"2945",16,"forgotten them all. He was less sorry than Wendy for Tiger Lily: it was"
"2946",16,"two against one that angered him, and he meant to save her. An easy way"
"2947",16,"would have been to wait until the pirates had gone, but he was never one"
"2948",16,"to choose the easy way."
"2949",16,""
"2950",16,"There was almost nothing he could not do, and he now imitated the voice"
"2951",16,"of Hook."
"2952",16,""
"2953",16,"""Ahoy there, you lubbers!"" he called. It was a marvellous imitation."
"2954",16,""
"2955",16,"""The captain!"" said the pirates, staring at each other in surprise."
"2956",16,""
"2957",16,"""He must be swimming out to us,"" Starkey said, when they had looked for"
"2958",16,"him in vain."
"2959",16,""
"2960",16,"""We are putting the redskin on the rock,"" Smee called out."
"2961",16,""
"2962",16,"""Set her free,"" came the astonishing answer."
"2963",16,""
"2964",16,"""Free!"""
"2965",16,""
"2966",16,"""Yes, cut her bonds and let her go."""
"2967",16,""
"2968",16,"""But, captain--"""
"2969",16,""
"2970",16,"""At once, d'ye hear,"" cried Peter, ""or I'll plunge my hook in you."""
"2971",16,""
"2972",16,"""This is queer!"" Smee gasped."
"2973",16,""
"2974",16,"""Better do what the captain orders,"" said Starkey nervously."
"2975",16,""
"2976",16,"""Ay, ay,"" Smee said, and he cut Tiger Lily's cords. At once like an eel"
"2977",16,"she slid between Starkey's legs into the water."
"2978",16,""
"2979",16,"Of course Wendy was very elated over Peter's cleverness; but she knew"
"2980",16,"that he would be elated also and very likely crow and thus betray"
"2981",16,"himself, so at once her hand went out to cover his mouth. But it was"
"2982",16,"stayed even in the act, for ""Boat ahoy!"" rang over the lagoon in Hook's"
"2983",16,"voice, and this time it was not Peter who had spoken."
"2984",16,""
"2985",16,"Peter may have been about to crow, but his face puckered in a whistle of"
"2986",16,"surprise instead."
"2987",16,""
"2988",16,"""Boat ahoy!"" again came the voice."
"2989",16,""
"2990",16,"Now Wendy understood. The real Hook was also in the water."
"2991",16,""
"2992",16,"He was swimming to the boat, and as his men showed a light to guide him"
"2993",16,"he had soon reached them. In the light of the lantern Wendy saw his hook"
"2994",16,"grip the boat's side; she saw his evil swarthy face as he rose dripping"
"2995",16,"from the water, and, quaking, she would have liked to swim away, but"
"2996",16,"Peter would not budge. He was tingling with life and also top-heavy with"
"2997",16,"conceit. ""Am I not a wonder, oh, I am a wonder!"" he whispered to her,"
"2998",16,"and though she thought so also, she was really glad for the sake of his"
"2999",16,"reputation that no one heard him except herself."
"3000",16,""
"3001",16,"He signed to her to listen."
"3002",16,""
"3003",16,"The two pirates were very curious to know what had brought their captain"
"3004",16,"to them, but he sat with his head on his hook in a position of profound"
"3005",16,"melancholy."
"3006",16,""
"3007",16,"""Captain, is all well?"" they asked timidly, but he answered with a"
"3008",16,"hollow moan."
"3009",16,""
"3010",16,"""He sighs,"" said Smee."
"3011",16,""
"3012",16,"""He sighs again,"" said Starkey."
"3013",16,""
"3014",16,"""And yet a third time he sighs,"" said Smee."
"3015",16,""
"3016",16,"Then at last he spoke passionately."
"3017",16,""
"3018",16,"""The game's up,"" he cried, ""those boys have found a mother."""
"3019",16,""
"3020",16,"Affrighted though she was, Wendy swelled with pride."
"3021",16,""
"3022",16,"""O evil day!"" cried Starkey."
"3023",16,""
"3024",16,"""What's a mother?"" asked the ignorant Smee."
"3025",16,""
"3026",16,"Wendy was so shocked that she exclaimed. ""He doesn't know!"" and always"
"3027",16,"after this she felt that if you could have a pet pirate Smee would be"
"3028",16,"her one."
"3029",16,""
"3030",16,"Peter pulled her beneath the water, for Hook had started up, crying,"
"3031",16,"""What was that?"""
"3032",16,""
"3033",16,"""I heard nothing,"" said Starkey, raising the lantern over the waters,"
"3034",16,"and as the pirates looked they saw a strange sight. It was the nest I"
"3035",16,"have told you of, floating on the lagoon, and the Never bird was sitting"
"3036",16,"on it."
"3037",16,""
"3038",16,"""See,"" said Hook in answer to Smee's question, ""that is a mother. What"
"3039",16,"a lesson! The nest must have fallen into the water, but would the mother"
"3040",16,"desert her eggs? No."""
"3041",16,""
"3042",16,"There was a break in his voice, as if for a moment he recalled innocent"
"3043",16,"days when--but he brushed away this weakness with his hook."
"3044",16,""
"3045",16,"Smee, much impressed, gazed at the bird as the nest was borne past, but"
"3046",16,"the more suspicious Starkey said, ""If she is a mother, perhaps she is"
"3047",16,"hanging about here to help Peter."""
"3048",16,""
"3049",16,"Hook winced. ""Ay,"" he said, ""that is the fear that haunts me."""
"3050",16,""
"3051",16,"He was roused from this dejection by Smee's eager voice."
"3052",16,""
"3053",16,"""Captain,"" said Smee, ""could we not kidnap these boys' mother and make"
"3054",16,"her our mother?"""
"3055",16,""
"3056",16,"""It is a princely scheme,"" cried Hook, and at once it took practical"
"3057",16,"shape in his great brain. ""We will seize the children and carry them to"
"3058",16,"the boat: the boys we will make walk the plank, and Wendy shall be our"
"3059",16,"mother."""
"3060",16,""
"3061",16,"Again Wendy forgot herself."
"3062",16,""
"3063",16,"""Never!"" she cried, and bobbed."
"3064",16,""
"3065",16,"""What was that?"""
"3066",16,""
"3067",16,"But they could see nothing. They thought it must have been a leaf in the"
"3068",16,"wind. ""Do you agree, my bullies?"" asked Hook."
"3069",16,""
"3070",16,"""There is my hand on it,"" they both said."
"3071",16,""
"3072",16,"""And there is my hook. Swear."""
"3073",16,""
"3074",16,"They all swore. By this time they were on the rock, and suddenly Hook"
"3075",16,"remembered Tiger Lily."
"3076",16,""
"3077",16,"""Where is the redskin?"" he demanded abruptly."
"3078",16,""
"3079",16,"He had a playful humour at moments, and they thought this was one of the"
"3080",16,"moments."
"3081",16,""
"3082",16,"""That is all right, captain,"" Smee answered complacently; ""we let her"
"3083",16,"go."""
"3084",16,""
"3085",16,"""Let her go!"" cried Hook."
"3086",16,""
"3087",16,"""'Twas your own orders,"" the bo'sun faltered."
"3088",16,""
"3089",16,"""You called over the water to us to let her go,"" said Starkey."
"3090",16,""
"3091",16,"""Brimstone and gall,"" thundered Hook, ""what cozening [cheating] is"
"3092",16,"going on here!"" His face had gone black with rage, but he saw that they"
"3093",16,"believed their words, and he was startled. ""Lads,"" he said, shaking a"
"3094",16,"little, ""I gave no such order."""
"3095",16,""
"3096",16,"""It is passing queer,"" Smee said, and they all fidgeted uncomfortably."
"3097",16,"Hook raised his voice, but there was a quiver in it."
"3098",16,""
"3099",16,"""Spirit that haunts this dark lagoon to-night,"" he cried, ""dost hear"
"3100",16,"me?"""
"3101",16,""
"3102",16,"Of course Peter should have kept quiet, but of course he did not. He"
"3103",16,"immediately answered in Hook's voice:"
"3104",16,""
"3105",16,"""Odds, bobs, hammer and tongs, I hear you."""
"3106",16,""
"3107",16,"In that supreme moment Hook did not blanch, even at the gills, but Smee"
"3108",16,"and Starkey clung to each other in terror."
"3109",16,""
"3110",16,"""Who are you, stranger? Speak!"" Hook demanded."
"3111",16,""
"3112",16,"""I am James Hook,"" replied the voice, ""captain of the JOLLY ROGER."""
"3113",16,""
"3114",16,"""You are not; you are not,"" Hook cried hoarsely."
"3115",16,""
"3116",16,"""Brimstone and gall,"" the voice retorted, ""say that again, and I'll cast"
"3117",16,"anchor in you."""
"3118",16,""
"3119",16,"Hook tried a more ingratiating manner. ""If you are Hook,"" he said almost"
"3120",16,"humbly, ""come tell me, who am I?"""
"3121",16,""
"3122",16,"""A codfish,"" replied the voice, ""only a codfish."""
"3123",16,""
"3124",16,"""A codfish!"" Hook echoed blankly, and it was then, but not till then,"
"3125",16,"that his proud spirit broke. He saw his men draw back from him."
"3126",16,""
"3127",16,"""Have we been captained all this time by a codfish!"" they muttered. ""It"
"3128",16,"is lowering to our pride."""
"3129",16,""
"3130",16,"They were his dogs snapping at him, but, tragic figure though he had"
"3131",16,"become, he scarcely heeded them. Against such fearful evidence it was"
"3132",16,"not their belief in him that he needed, it was his own. He felt his ego"
"3133",16,"slipping from him. ""Don't desert me, bully,"" he whispered hoarsely to"
"3134",16,"it."
"3135",16,""
"3136",16,"In his dark nature there was a touch of the feminine, as in all the"
"3137",16,"great pirates, and it sometimes gave him intuitions. Suddenly he tried"
"3138",16,"the guessing game."
"3139",16,""
"3140",16,"""Hook,"" he called, ""have you another voice?"""
"3141",16,""
"3142",16,"Now Peter could never resist a game, and he answered blithely in his own"
"3143",16,"voice, ""I have."""
"3144",16,""
"3145",16,"""And another name?"""
"3146",16,""
"3147",16,"""Ay, ay."""
"3148",16,""
"3149",16,"""Vegetable?"" asked Hook."
"3150",16,""
"3151",16,"""No."""
"3152",16,""
"3153",16,"""Mineral?"""
"3154",16,""
"3155",16,"""No."""
"3156",16,""
"3157",16,"""Animal?"""
"3158",16,""
"3159",16,"""Yes."""
"3160",16,""
"3161",16,"""Man?"""
"3162",16,""
"3163",16,"""No!"" This answer rang out scornfully."
"3164",16,""
"3165",16,"""Boy?"""
"3166",16,""
"3167",16,"""Yes."""
"3168",16,""
"3169",16,"""Ordinary boy?"""
"3170",16,""
"3171",16,"""No!"""
"3172",16,""
"3173",16,"""Wonderful boy?"""
"3174",16,""
"3175",16,"To Wendy's pain the answer that rang out this time was ""Yes."""
"3176",16,""
"3177",16,"""Are you in England?"""
"3178",16,""
"3179",16,"""No."""
"3180",16,""
"3181",16,"""Are you here?"""
"3182",16,""
"3183",16,"""Yes."""
"3184",16,""
"3185",16,"Hook was completely puzzled. ""You ask him some questions,"" he said to"
"3186",16,"the others, wiping his damp brow."
"3187",16,""
"3188",16,"Smee reflected. ""I can't think of a thing,"" he said regretfully."
"3189",16,""
"3190",16,"""Can't guess, can't guess!"" crowed Peter. ""Do you give it up?"""
"3191",16,""
"3192",16,"Of course in his pride he was carrying the game too far, and the"
"3193",16,"miscreants [villains] saw their chance."
"3194",16,""
"3195",16,"""Yes, yes,"" they answered eagerly."
"3196",16,""
"3197",16,"""Well, then,"" he cried, ""I am Peter Pan."""
"3198",16,""
"3199",16,"Pan!"
"3200",16,""
"3201",16,"In a moment Hook was himself again, and Smee and Starkey were his"
"3202",16,"faithful henchmen."
"3203",16,""
"3204",16,"""Now we have him,"" Hook shouted. ""Into the water, Smee. Starkey, mind"
"3205",16,"the boat. Take him dead or alive!"""
"3206",16,""
"3207",16,"He leaped as he spoke, and simultaneously came the gay voice of Peter."
"3208",16,""
"3209",16,"""Are you ready, boys?"""
"3210",16,""
"3211",16,"""Ay, ay,"" from various parts of the lagoon."
"3212",16,""
"3213",16,"""Then lam into the pirates."""
"3214",16,""
"3215",16,"The fight was short and sharp. First to draw blood was John, who"
"3216",16,"gallantly climbed into the boat and held Starkey. There was fierce"
"3217",16,"struggle, in which the cutlass was torn from the pirate's grasp. He"
"3218",16,"wriggled overboard and John leapt after him. The dinghy drifted away."
"3219",16,""
"3220",16,"Here and there a head bobbed up in the water, and there was a flash"
"3221",16,"of steel followed by a cry or a whoop. In the confusion some struck at"
"3222",16,"their own side. The corkscrew of Smee got Tootles in the fourth rib, but"
"3223",16,"he was himself pinked [nicked] in turn by Curly. Farther from the rock"
"3224",16,"Starkey was pressing Slightly and the twins hard."
"3225",16,""
"3226",16,"Where all this time was Peter? He was seeking bigger game."
"3227",16,""
"3228",16,"The others were all brave boys, and they must not be blamed for backing"
"3229",16,"from the pirate captain. His iron claw made a circle of dead water round"
"3230",16,"him, from which they fled like affrighted fishes."
"3231",16,""
"3232",16,"But there was one who did not fear him: there was one prepared to enter"
"3233",16,"that circle."
"3234",16,""
"3235",16,"Strangely, it was not in the water that they met. Hook rose to the rock"
"3236",16,"to breathe, and at the same moment Peter scaled it on the opposite"
"3237",16,"side. The rock was slippery as a ball, and they had to crawl rather than"
"3238",16,"climb. Neither knew that the other was coming. Each feeling for a grip"
"3239",16,"met the other's arm: in surprise they raised their heads; their faces"
"3240",16,"were almost touching; so they met."
"3241",16,""
"3242",16,"Some of the greatest heroes have confessed that just before they fell to"
"3243",16,"[began combat] they had a sinking [feeling in the stomach]. Had it been"
"3244",16,"so with Peter at that moment I would admit it. After all, he was the"
"3245",16,"only man that the Sea-Cook had feared. But Peter had no sinking, he had"
"3246",16,"one feeling only, gladness; and he gnashed his pretty teeth with joy."
"3247",16,"Quick as thought he snatched a knife from Hook's belt and was about to"
"3248",16,"drive it home, when he saw that he was higher up the rock than his foe."
"3249",16,"It would not have been fighting fair. He gave the pirate a hand to help"
"3250",16,"him up."
"3251",16,""
"3252",16,"It was then that Hook bit him."
"3253",16,""
"3254",16,"Not the pain of this but its unfairness was what dazed Peter. It made"
"3255",16,"him quite helpless. He could only stare, horrified. Every child is"
"3256",16,"affected thus the first time he is treated unfairly. All he thinks he"
"3257",16,"has a right to when he comes to you to be yours is fairness. After"
"3258",16,"you have been unfair to him he will love you again, but will never"
"3259",16,"afterwards be quite the same boy. No one ever gets over the first"
"3260",16,"unfairness; no one except Peter. He often met it, but he always forgot"
"3261",16,"it. I suppose that was the real difference between him and all the rest."
"3262",16,""
"3263",16,"So when he met it now it was like the first time; and he could just"
"3264",16,"stare, helpless. Twice the iron hand clawed him."
"3265",16,""
"3266",16,"A few moments afterwards the other boys saw Hook in the water striking"
"3267",16,"wildly for the ship; no elation on the pestilent face now, only white"
"3268",16,"fear, for the crocodile was in dogged pursuit of him. On ordinary"
"3269",16,"occasions the boys would have swum alongside cheering; but now they were"
"3270",16,"uneasy, for they had lost both Peter and Wendy, and were scouring the"
"3271",16,"lagoon for them, calling them by name. They found the dinghy and went"
"3272",16,"home in it, shouting ""Peter, Wendy"" as they went, but no answer came"
"3273",16,"save mocking laughter from the mermaids. ""They must be swimming back or"
"3274",16,"flying,"" the boys concluded. They were not very anxious, because they"
"3275",16,"had such faith in Peter. They chuckled, boylike, because they would be"
"3276",16,"late for bed; and it was all mother Wendy's fault!"
"3277",16,""
"3278",16,"When their voices died away there came cold silence over the lagoon, and"
"3279",16,"then a feeble cry."
"3280",16,""
"3281",16,"""Help, help!"""
"3282",16,""
"3283",16,"Two small figures were beating against the rock; the girl had fainted"
"3284",16,"and lay on the boy's arm. With a last effort Peter pulled her up the"
"3285",16,"rock and then lay down beside her. Even as he also fainted he saw that"
"3286",16,"the water was rising. He knew that they would soon be drowned, but he"
"3287",16,"could do no more."
"3288",16,""
"3289",16,"As they lay side by side a mermaid caught Wendy by the feet, and began"
"3290",16,"pulling her softly into the water. Peter, feeling her slip from him,"
"3291",16,"woke with a start, and was just in time to draw her back. But he had to"
"3292",16,"tell her the truth."
"3293",16,""
"3294",16,"""We are on the rock, Wendy,"" he said, ""but it is growing smaller. Soon"
"3295",16,"the water will be over it."""
"3296",16,""
"3297",16,"She did not understand even now."
"3298",16,""
"3299",16,"""We must go,"" she said, almost brightly."
"3300",16,""
"3301",16,"""Yes,"" he answered faintly."
"3302",16,""
"3303",16,"""Shall we swim or fly, Peter?"""
"3304",16,""
"3305",16,"He had to tell her."
"3306",16,""
"3307",16,"""Do you think you could swim or fly as far as the island, Wendy, without"
"3308",16,"my help?"""
"3309",16,""
"3310",16,"She had to admit that she was too tired."
"3311",16,""
"3312",16,"He moaned."
"3313",16,""
"3314",16,"""What is it?"" she asked, anxious about him at once."
"3315",16,""
"3316",16,"""I can't help you, Wendy. Hook wounded me. I can neither fly nor swim."""
"3317",16,""
"3318",16,"""Do you mean we shall both be drowned?"""
"3319",16,""
"3320",16,"""Look how the water is rising."""
"3321",16,""
"3322",16,"They put their hands over their eyes to shut out the sight. They thought"
"3323",16,"they would soon be no more. As they sat thus something brushed against"
"3324",16,"Peter as light as a kiss, and stayed there, as if saying timidly, ""Can I"
"3325",16,"be of any use?"""
"3326",16,""
"3327",16,"It was the tail of a kite, which Michael had made some days before. It"
"3328",16,"had torn itself out of his hand and floated away."
"3329",16,""
"3330",16,"""Michael's kite,"" Peter said without interest, but next moment he had"
"3331",16,"seized the tail, and was pulling the kite toward him."
"3332",16,""
"3333",16,"""It lifted Michael off the ground,"" he cried; ""why should it not carry"
"3334",16,"you?"""
"3335",16,""
"3336",16,"""Both of us!"""
"3337",16,""
"3338",16,"""It can't lift two; Michael and Curly tried."""
"3339",16,""
"3340",16,"""Let us draw lots,"" Wendy said bravely."
"3341",16,""
"3342",16,"""And you a lady; never."" Already he had tied the tail round her. She"
"3343",16,"clung to him; she refused to go without him; but with a ""Good-bye,"
"3344",16,"Wendy,"" he pushed her from the rock; and in a few minutes she was borne"
"3345",16,"out of his sight. Peter was alone on the lagoon."
"3346",16,""
"3347",16,"The rock was very small now; soon it would be submerged. Pale rays of"
"3348",16,"light tiptoed across the waters; and by and by there was to be heard a"
"3349",16,"sound at once the most musical and the most melancholy in the world: the"
"3350",16,"mermaids calling to the moon."
"3351",16,""
"3352",16,"Peter was not quite like other boys; but he was afraid at last. A"
"3353",16,"tremour ran through him, like a shudder passing over the sea; but on"
"3354",16,"the sea one shudder follows another till there are hundreds of them, and"
"3355",16,"Peter felt just the one. Next moment he was standing erect on the rock"
"3356",16,"again, with that smile on his face and a drum beating within him. It was"
"3357",16,"saying, ""To die will be an awfully big adventure."""
"3358",16,""
"3359",16,""
"3360",16,""
"3361",16,""
"3362",16,"Chapter 9 THE NEVER BIRD"
"3363",16,""
"3364",16,"The last sound Peter heard before he was quite alone were the mermaids"
"3365",16,"retiring one by one to their bedchambers under the sea. He was too far"
"3366",16,"away to hear their doors shut; but every door in the coral caves where"
"3367",16,"they live rings a tiny bell when it opens or closes (as in all the"
"3368",16,"nicest houses on the mainland), and he heard the bells."
"3369",16,""
"3370",16,"Steadily the waters rose till they were nibbling at his feet; and to"
"3371",16,"pass the time until they made their final gulp, he watched the only"
"3372",16,"thing on the lagoon. He thought it was a piece of floating paper,"
"3373",16,"perhaps part of the kite, and wondered idly how long it would take to"
"3374",16,"drift ashore."
"3375",16,""
"3376",16,"Presently he noticed as an odd thing that it was undoubtedly out upon"
"3377",16,"the lagoon with some definite purpose, for it was fighting the tide,"
"3378",16,"and sometimes winning; and when it won, Peter, always sympathetic to"
"3379",16,"the weaker side, could not help clapping; it was such a gallant piece of"
"3380",16,"paper."
"3381",16,""
"3382",16,"It was not really a piece of paper; it was the Never bird, making"
"3383",16,"desperate efforts to reach Peter on the nest. By working her wings, in a"
"3384",16,"way she had learned since the nest fell into the water, she was able to"
"3385",16,"some extent to guide her strange craft, but by the time Peter recognised"
"3386",16,"her she was very exhausted. She had come to save him, to give him her"
"3387",16,"nest, though there were eggs in it. I rather wonder at the bird, for"
"3388",16,"though he had been nice to her, he had also sometimes tormented her. I"
"3389",16,"can suppose only that, like Mrs. Darling and the rest of them, she was"
"3390",16,"melted because he had all his first teeth."
"3391",16,""
"3392",16,"She called out to him what she had come for, and he called out to her"
"3393",16,"what she was doing there; but of course neither of them understood"
"3394",16,"the other's language. In fanciful stories people can talk to the birds"
"3395",16,"freely, and I wish for the moment I could pretend that this were such a"
"3396",16,"story, and say that Peter replied intelligently to the Never bird; but"
"3397",16,"truth is best, and I want to tell you only what really happened. Well,"
"3398",16,"not only could they not understand each other, but they forgot their"
"3399",16,"manners."
"3400",16,""
"3401",16,"""I--want--you--to--get--into--the--nest,"" the bird called, speaking as"
"3402",16,"slowly and distinctly as possible, ""and--then--you--can--drift--ashore,"
"3403",16,"but--I--am--too--tired--to--bring--it--any--nearer--so--you--must--try"
"3404",16,"to--swim--to--it."""
"3405",16,""
"3406",16,"""What are you quacking about?"" Peter answered. ""Why don't you let the"
"3407",16,"nest drift as usual?"""
"3408",16,""
"3409",16,"""I--want--you--"" the bird said, and repeated it all over."
"3410",16,""
"3411",16,"Then Peter tried slow and distinct."
"3412",16,""
"3413",16,"""What--are--you--quacking--about?"" and so on."
"3414",16,""
"3415",16,"The Never bird became irritated; they have very short tempers."
"3416",16,""
"3417",16,"""You dunderheaded little jay!"" she screamed, ""Why don't you do as I tell"
"3418",16,"you?"""
"3419",16,""
"3420",16,"Peter felt that she was calling him names, and at a venture he retorted"
"3421",16,"hotly:"
"3422",16,""
"3423",16,"""So are you!"""
"3424",16,""
"3425",16,"Then rather curiously they both snapped out the same remark:"
"3426",16,""
"3427",16,"""Shut up!"""
"3428",16,""
"3429",16,"""Shut up!"""
"3430",16,""
"3431",16,"Nevertheless the bird was determined to save him if she could, and by"
"3432",16,"one last mighty effort she propelled the nest against the rock. Then up"
"3433",16,"she flew; deserting her eggs, so as to make her meaning clear."
"3434",16,""
"3435",16,"Then at last he understood, and clutched the nest and waved his thanks"
"3436",16,"to the bird as she fluttered overhead. It was not to receive his thanks,"
"3437",16,"however, that she hung there in the sky; it was not even to watch him"
"3438",16,"get into the nest; it was to see what he did with her eggs."
"3439",16,""
"3440",16,"There were two large white eggs, and Peter lifted them up and reflected."
"3441",16,"The bird covered her face with her wings, so as not to see the last of"
"3442",16,"them; but she could not help peeping between the feathers."
"3443",16,""
"3444",16,"I forget whether I have told you that there was a stave on the rock,"
"3445",16,"driven into it by some buccaneers of long ago to mark the site of buried"
"3446",16,"treasure. The children had discovered the glittering hoard, and when in"
"3447",16,"a mischievous mood used to fling showers of moidores, diamonds, pearls"
"3448",16,"and pieces of eight to the gulls, who pounced upon them for food, and"
"3449",16,"then flew away, raging at the scurvy trick that had been played upon"
"3450",16,"them. The stave was still there, and on it Starkey had hung his hat, a"
"3451",16,"deep tarpaulin, watertight, with a broad brim. Peter put the eggs into"
"3452",16,"this hat and set it on the lagoon. It floated beautifully."
"3453",16,""
"3454",16,"The Never bird saw at once what he was up to, and screamed her"
"3455",16,"admiration of him; and, alas, Peter crowed his agreement with her. Then"
"3456",16,"he got into the nest, reared the stave in it as a mast, and hung up his"
"3457",16,"shirt for a sail. At the same moment the bird fluttered down upon the"
"3458",16,"hat and once more sat snugly on her eggs. She drifted in one direction,"
"3459",16,"and he was borne off in another, both cheering."
"3460",16,""
"3461",16,"Of course when Peter landed he beached his barque [small ship, actually"
"3462",16,"the Never Bird's nest in this particular case in point] in a place where"
"3463",16,"the bird would easily find it; but the hat was such a great success that"
"3464",16,"she abandoned the nest. It drifted about till it went to pieces, and"
"3465",16,"often Starkey came to the shore of the lagoon, and with many bitter"
"3466",16,"feelings watched the bird sitting on his hat. As we shall not see her"
"3467",16,"again, it may be worth mentioning here that all Never birds now build"
"3468",16,"in that shape of nest, with a broad brim on which the youngsters take an"
"3469",16,"airing."
"3470",16,""
"3471",16,"Great were the rejoicings when Peter reached the home under the ground"
"3472",16,"almost as soon as Wendy, who had been carried hither and thither by"
"3473",16,"the kite. Every boy had adventures to tell; but perhaps the biggest"
"3474",16,"adventure of all was that they were several hours late for bed. This so"
"3475",16,"inflated them that they did various dodgy things to get staying up still"
